data,SE,casos,casos_est,nivel,tempmed,tempmin,tempmax,umidmed,umidmin,umidmax,p_rt1,mes,ano,semana,casos_lag1,casos_lag2,casos_lag4,media_movel_4
2015-02-01,201505,590,590.0,4,28.1336405714286,26.8571428571429,30.5714285714286,71.2157257142857,56.7142857142857,80.4285714285714,0.9931201,2,2015,5,578.0,515.0,355.0,536.0
2015-02-08,201506,543,543.0,4,28.2739357142857,26.1428571428571,31.2857142857143,71.89533,55.7142857142857,85.2857142857143,0.37255138,2,2015,6,590.0,578.0,461.0,556.5
2015-02-15,201507,646,646.0,4,27.6729551428571,25.5714285714286,30.5714285714286,75.5935194285714,59.5714285714286,89.7142857142857,0.9838021,2,2015,7,543.0,590.0,515.0,589.25
2015-02-22,201508,892,892.0,4,27.7583918571429,25.2857142857143,30.2857142857143,74.0157322857143,55.8571428571429,87.1428571428571,1.0,2,2015,8,646.0,543.0,578.0,667.75
2015-03-01,201509,1397,1397.0,4,27.7158264285714,25.1428571428571,30.1428571428571,76.2003042857143,61.8571428571429,91.2857142857143,1.0,3,2015,9,892.0,646.0,590.0,869.5
2015-03-08,201510,1576,1576.0,4,27.2970874285714,25.2857142857143,29.4285714285714,77.5667805714286,55.2857142857143,87.8571428571429,1.0,3,2015,10,1397.0,892.0,543.0,1127.75
2015-03-15,201511,1781,1781.0,4,27.8639611428571,25.7142857142857,30.0,76.006358,61.4285714285714,86.8571428571429,1.0,3,2015,11,1576.0,1397.0,646.0,1411.5
2015-03-22,201512,1791,1791.0,4,27.376847,24.7142857142857,30.1428571428571,77.245248,62.1428571428571,90.0,0.99998945,3,2015,12,1781.0,1576.0,892.0,1636.25
2015-03-29,201513,1959,1959.0,4,27.3154221428571,24.2857142857143,30.2857142857143,73.430222,55.2857142857143,89.8571428571429,0.9999798,3,2015,13,1791.0,1781.0,1397.0,1776.75
2015-04-05,201514,1602,1602.0,4,27.9583331428571,24.8571428571429,30.7142857142857,76.7788585714286,60.7142857142857,93.2857142857143,0.0004008158,4,2015,14,1959.0,1791.0,1576.0,1783.25
2015-04-12,201515,1547,1547.0,4,28.1475997142857,25.7142857142857,30.5714285714286,73.4604842857143,58.1428571428571,86.8571428571429,1.34191e-05,4,2015,15,1602.0,1959.0,1781.0,1724.75
2015-04-19,201516,1661,1661.0,4,27.6988192857143,25.1428571428571,30.7142857142857,76.9377305714286,58.1428571428571,89.5714285714286,0.3586092,4,2015,16,1547.0,1602.0,1791.0,1692.25
2015-04-26,201517,1199,1199.0,4,28.333601,26.1428571428571,30.5714285714286,71.4003791428571,56.8571428571429,83.1428571428571,0.0,4,2015,17,1661.0,1547.0,1959.0,1502.25
2015-05-03,201518,1020,1020.0,4,27.5457398571429,24.4285714285714,30.0,76.3376122857143,61.7142857142857,92.2857142857143,0.0,5,2015,18,1199.0,1661.0,1602.0,1356.75
2015-05-10,201519,812,812.0,4,27.5323188571429,24.8571428571429,30.1428571428571,73.8689911428571,58.0,88.1428571428571,0.0,5,2015,19,1020.0,1199.0,1547.0,1173.0
2015-05-17,201520,655,655.0,4,27.0589167142857,24.0,30.0,78.4848871428571,60.2857142857143,94.1428571428571,0.0,5,2015,20,812.0,1020.0,1661.0,921.5
2015-05-24,201521,450,450.0,4,27.1346751428571,24.5714285714286,29.8571428571429,78.6584437142857,61.1428571428571,92.8571428571429,0.0,5,2015,21,655.0,812.0,1199.0,734.25
2015-05-31,201522,517,517.0,4,26.0725384285714,23.2857142857143,29.0,81.2657128571429,56.7142857142857,96.7142857142857,2.64338e-05,5,2015,22,450.0,655.0,1020.0,608.5
2015-06-07,201523,525,525.0,4,26.1350038571429,23.0,29.0,79.185388,60.5714285714286,95.7142857142857,0.3230056,6,2015,23,517.0,450.0,812.0,536.75
2015-06-14,201524,406,406.0,4,26.226296,23.4285714285714,29.1428571428571,78.07089,59.5714285714286,93.0,0.0006232774,6,2015,24,525.0,517.0,655.0,474.5
2015-06-21,201525,386,386.0,4,25.0718732857143,22.4285714285714,27.8571428571429,82.8241757142857,56.1428571428571,97.4285714285714,0.0006210792,6,2015,25,406.0,525.0,450.0,458.5
2015-06-28,201526,535,535.0,4,25.5197467142857,23.2857142857143,28.2857142857143,84.5312294285714,70.0,98.2857142857143,0.99866253,6,2015,26,386.0,406.0,517.0,463.0
2015-07-05,201527,554,554.0,4,25.6136051428571,23.2857142857143,28.7142857142857,79.4147465714286,60.5714285714286,93.7142857142857,0.9998031,7,2015,27,535.0,386.0,525.0,470.25
2015-07-12,201528,281,281.0,4,26.136104,23.8571428571429,28.5714285714286,74.4303871428571,58.0,89.4285714285714,0.0,7,2015,28,554.0,535.0,406.0,439.0
2015-07-19,201529,443,443.0,1,24.2521391428571,22.1428571428571,26.8571428571429,83.7661308571429,66.4285714285714,96.1428571428571,0.23164144,7,2015,29,281.0,554.0,386.0,453.25
2015-07-26,201530,301,301.0,1,24.4664752857143,22.4285714285714,27.0,83.0359805714286,58.7142857142857,95.7142857142857,8.6154e-05,7,2015,30,443.0,281.0,535.0,394.75
2015-08-02,201531,430,430.0,1,25.4297011428571,22.8571428571429,28.0,73.5926751428571,58.0,86.8571428571429,0.97775245,8,2015,31,301.0,443.0,554.0,363.75
2015-08-09,201532,307,307.0,1,24.9867494285714,22.0,27.5714285714286,77.3537071428571,60.8571428571429,92.4285714285714,0.011841515,8,2015,32,430.0,301.0,281.0,370.25
2015-08-16,201533,531,531.0,1,25.8640814285714,23.5714285714286,28.0,73.2056448571429,57.4285714285714,87.7142857142857,0.99999994,8,2015,33,307.0,430.0,443.0,392.25
2015-08-23,201534,604,604.0,4,25.9776785714286,23.1428571428571,28.5714285714286,72.0089285714286,57.0,86.8571428571429,1.0,8,2015,34,531.0,307.0,301.0,468.0
2015-08-30,201535,535,535.0,4,25.5781868571429,22.4285714285714,28.2857142857143,75.9104937142857,58.5714285714286,91.7142857142857,0.93844396,8,2015,35,604.0,531.0,430.0,494.25
2015-09-06,201536,471,471.0,4,26.643903,25.0,28.8571428571429,68.9098178571429,54.7142857142857,82.0,0.011957031,9,2015,36,535.0,604.0,307.0,535.25
2015-09-13,201537,252,252.0,4,26.4812788571429,24.1428571428571,28.7142857142857,70.4238194285714,54.8571428571429,85.5714285714286,0.0,9,2015,37,471.0,535.0,531.0,465.5
2015-09-20,201538,344,344.0,2,26.9508928571429,25.5714285714286,29.0,67.7678571428571,55.0,75.7142857142857,0.0007858521,9,2015,38,252.0,471.0,604.0,400.5
2015-09-27,201539,508,508.0,4,26.9160425714286,25.7142857142857,29.0,66.4792622857143,51.7142857142857,75.8571428571429,0.9999999,9,2015,39,344.0,252.0,535.0,393.75
2015-10-04,201540,560,560.0,4,26.7828734285714,24.8571428571429,29.2857142857143,68.6952114285714,54.2857142857143,81.1428571428571,1.0,10,2015,40,508.0,344.0,471.0,416.0
2015-10-11,201541,588,588.0,4,26.5648951428571,24.2857142857143,29.0,70.6637237142857,53.4285714285714,88.1428571428571,0.9998779,10,2015,41,560.0,508.0,252.0,500.0
2015-10-18,201542,655,655.0,4,26.9526917142857,25.1428571428571,29.0,69.0105564285714,56.5714285714286,78.5714285714286,0.9993532,10,2015,42,588.0,560.0,344.0,577.75
2015-10-25,201543,619,619.0,4,27.2692971428571,25.8571428571429,29.2857142857143,65.9563657142857,51.7142857142857,75.2857142857143,0.78983796,10,2015,43,655.0,588.0,508.0,605.5
2015-11-01,201544,925,925.0,4,27.16364875,25.375,29.75,68.9501075,53.625,80.625,1.0,11,2015,44,619.0,655.0,560.0,696.75
2015-11-08,201545,1071,1071.0,4,27.1964285714286,25.5714285714286,29.8571428571429,67.34375,50.8571428571429,78.7142857142857,1.0,11,2015,45,925.0,619.0,588.0,817.5
2015-11-15,201546,1133,1133.0,4,27.2897455714286,25.0,29.8571428571429,70.7964572857143,53.8571428571429,84.7142857142857,1.0,11,2015,46,1071.0,925.0,655.0,937.0
2015-11-22,201547,1094,1094.0,4,27.7949507142857,25.2857142857143,30.7142857142857,69.9491991428571,51.2857142857143,83.4285714285714,0.9445521,11,2015,47,1133.0,1071.0,619.0,1055.75
2015-11-29,201548,1340,1340.0,4,27.5177804285714,24.8571428571429,30.7142857142857,68.8364534285714,51.5714285714286,82.8571428571429,0.99999934,11,2015,48,1094.0,1133.0,925.0,1159.5
2015-12-06,201549,1125,1125.0,4,27.2395032857143,25.4285714285714,29.0,72.18894,60.2857142857143,82.2857142857143,0.24757382,12,2015,49,1340.0,1094.0,1071.0,1173.0
2015-12-13,201550,967,967.0,4,26.5988455714286,26.0,27.1428571428571,76.2700215714286,67.4285714285714,81.4285714285714,7.854e-07,12,2015,50,1125.0,1340.0,1133.0,1131.5
2015-12-20,201551,787,787.0,4,26.6483135714286,25.8571428571429,27.4285714285714,74.87153,67.1428571428571,80.1428571428571,0.0,12,2015,51,967.0,1125.0,1094.0,1054.75
2015-12-27,201552,537,537.0,4,26.6773724285714,26.0,27.4285714285714,77.484618,70.0,82.7142857142857,0.0,12,2015,52,787.0,967.0,1340.0,854.0
2016-01-03,201601,1245,1245.0,4,26.939068,26.1428571428571,28.0,82.700844,73.4285714285714,89.0,1.0,1,2016,53,537.0,787.0,1125.0,884.0
2016-01-10,201602,1438,1438.0,4,26.3474011428571,25.7142857142857,27.4285714285714,84.597515,76.5714285714286,89.7142857142857,1.0,1,2016,1,1245.0,537.0,967.0,1001.75
2016-01-17,201603,1317,1317.0,4,26.2900431428571,25.4285714285714,27.2857142857143,85.4963905714286,77.5714285714286,91.1428571428571,0.9999976,1,2016,2,1438.0,1245.0,787.0,1134.25
2016-01-24,201604,1682,1682.0,4,26.8080358571429,25.1428571428571,28.1428571428571,76.5341964285714,67.7142857142857,85.1428571428571,1.0,1,2016,3,1317.0,1438.0,537.0,1420.5
2016-01-31,201605,1879,1879.0,4,27.9401682857143,25.5714285714286,30.4285714285714,72.61612,58.1428571428571,85.1428571428571,1.0,1,2016,4,1682.0,1317.0,1245.0,1579.0
2016-02-07,201606,2044,2044.0,4,27.5173612857143,24.8571428571429,29.8571428571429,73.131945,57.4285714285714,86.1428571428571,1.0,2,2016,5,1879.0,1682.0,1438.0,1730.5
2016-02-14,201607,2072,2072.0,4,26.979085,26.2857142857143,28.1428571428571,78.9255151428571,70.1428571428571,83.8571428571429,0.9998918,2,2016,6,2044.0,1879.0,1317.0,1919.25
2016-02-21,201608,1578,1578.0,4,27.0381494285714,26.0,28.2857142857143,77.9160711428571,61.7142857142857,86.8571428571429,1e-10,2,2016,7,2072.0,2044.0,1682.0,1893.25
2016-02-28,201609,1267,1267.0,4,27.0232142857143,25.8571428571429,28.0,78.1070357142857,68.8571428571429,86.2857142857143,0.0,2,2016,8,1578.0,2072.0,1879.0,1740.25
2016-03-06,201610,985,985.0,4,27.2329545714286,26.1428571428571,28.1428571428571,77.6505668571428,68.0,86.0,0.0,3,2016,9,1267.0,1578.0,2044.0,1475.5
2016-03-13,201611,786,786.0,4,26.3142171428571,25.1428571428571,27.1428571428571,81.1672065714286,64.5714285714286,90.0,0.0,3,2016,10,985.0,1267.0,2072.0,1154.0
2016-03-20,201612,757,757.0,4,26.8288694285714,25.7142857142857,27.8571428571429,83.0359842857143,73.1428571428571,90.4285714285714,1e-10,3,2016,11,786.0,985.0,1578.0,948.75
2016-03-27,201613,606,606.0,4,26.3567611428571,25.1428571428571,28.0,83.1436217142857,72.2857142857143,90.4285714285714,2e-10,3,2016,12,757.0,786.0,1267.0,783.5
2016-04-03,201614,621,621.0,4,26.4776785714286,25.5714285714286,27.8571428571429,82.7987028571429,72.7142857142857,89.0,0.0013338871,4,2016,13,606.0,757.0,985.0,692.5
2016-04-10,201615,482,482.0,4,27.6041488571429,25.0,29.7142857142857,79.7178642857143,65.5714285714286,95.0,3.629e-07,4,2016,14,621.0,606.0,786.0,616.5
2016-04-17,201616,487,487.0,4,27.1420772857143,25.5714285714286,28.8571428571429,77.7660437142857,64.4285714285714,89.0,0.0018511489,4,2016,15,482.0,621.0,757.0,549.0
2016-04-24,201617,341,341.0,4,27.0750808571429,26.0,28.0,76.3214282857143,68.0,84.0,1.2e-09,4,2016,16,487.0,482.0,606.0,482.75
2016-05-01,201618,312,312.0,4,24.8798702857143,24.0,26.1428571428571,86.4434254285714,78.1428571428571,91.8571428571429,4.737e-07,5,2016,17,341.0,487.0,621.0,405.5
2016-05-08,201619,356,356.0,4,25.2788151428571,24.4285714285714,26.1428571428571,88.8315757142857,81.4285714285714,94.1428571428571,0.21399431,5,2016,18,312.0,341.0,482.0,374.0
2016-05-15,201620,353,353.0,4,25.741802,24.4285714285714,27.0,82.0401785714286,71.7142857142857,91.1428571428571,0.67990834,5,2016,19,356.0,312.0,487.0,340.5
2016-05-22,201621,263,263.0,4,24.65,23.7142857142857,25.8571428571429,86.6804651428571,79.4285714285714,91.8571428571429,0.0011195354,5,2016,20,353.0,356.0,341.0,321.0
2016-05-29,201622,236,236.0,2,24.1954714285714,23.8571428571429,25.1428571428571,92.9054284285714,79.4285714285714,97.0,0.0001354366,5,2016,21,263.0,353.0,312.0,302.0
2016-06-05,201623,297,297.0,2,25.6903405714286,24.2857142857143,27.0,84.7873374285714,75.4285714285714,92.8571428571429,0.7034593,6,2016,22,236.0,263.0,356.0,287.25
2016-06-12,201624,238,238.0,1,24.095238,22.5714285714286,25.7142857142857,82.6910162857143,71.0,90.7142857142857,0.13007294,6,2016,23,297.0,236.0,353.0,258.5
2016-06-19,201625,226,226.0,1,24.1525971428571,23.0,25.2857142857143,84.8072242857143,76.2857142857143,91.8571428571429,0.055183884,6,2016,24,238.0,297.0,263.0,249.25
2016-06-26,201626,186,186.0,1,25.75487,25.0,26.7142857142857,69.337176,59.4285714285714,74.4285714285714,0.0020422766,6,2016,25,226.0,238.0,236.0,236.75
2016-07-03,201627,168,168.0,1,24.7651785714286,23.5714285714286,25.5714285714286,81.3511357142857,73.0,87.8571428571429,0.0047104093,7,2016,26,186.0,226.0,297.0,204.5
2016-07-10,201628,133,133.0,1,24.0255142857143,23.0,25.2857142857143,83.570888,75.2857142857143,90.8571428571429,0.0006168244,7,2016,27,168.0,186.0,238.0,178.25
2016-07-17,201629,95,95.0,1,23.2670454285714,21.8571428571429,24.7142857142857,86.8798697142857,76.4285714285714,93.2857142857143,1.08943e-05,7,2016,28,133.0,168.0,226.0,145.5
2016-07-24,201630,112,112.0,1,24.3713477142857,23.4285714285714,26.1428571428571,79.7307911428571,68.0,89.7142857142857,0.08150206,7,2016,29,95.0,133.0,186.0,127.0
2016-07-31,201631,123,123.0,1,24.7260548571429,23.1428571428571,26.2857142857143,79.2134751428571,66.2857142857143,90.1428571428571,0.7265448,7,2016,30,112.0,95.0,168.0,115.75
2016-08-07,201632,139,139.0,1,23.8380682857143,22.8571428571429,25.2857142857143,81.0312491428571,71.7142857142857,88.2857142857143,0.9504862,8,2016,31,123.0,112.0,133.0,117.25
2016-08-14,201633,122,122.0,1,25.137425,23.8571428571429,26.4285714285714,80.9820177142857,70.8571428571429,90.1428571428571,0.4966038,8,2016,32,139.0,123.0,95.0,124.0
2016-08-21,201634,102,102.0,1,25.573864,24.2857142857143,27.1428571428571,75.9261357142857,66.1428571428571,84.2857142857143,0.05053369,8,2016,33,122.0,139.0,112.0,121.5
2016-08-28,201635,71,71.0,2,25.8306277142857,24.4285714285714,27.1428571428571,77.385146,68.0,87.5714285714286,0.0002881178,8,2016,34,102.0,122.0,123.0,108.5
2016-09-04,201636,76,76.0,2,25.3993954285714,24.2857142857143,26.8571428571429,74.7743502857143,64.5714285714286,82.7142857142857,0.037120197,9,2016,35,71.0,102.0,139.0,92.75
2016-09-11,201637,96,96.0,2,25.2081982857143,24.7142857142857,26.2857142857143,79.9573042857143,72.7142857142857,85.7142857142857,0.81922925,9,2016,36,76.0,71.0,122.0,86.25
2016-09-18,201638,75,75.0,2,25.8603085714286,24.8571428571429,27.0,76.989448,69.4285714285714,82.5714285714286,0.31936136,9,2016,37,96.0,76.0,102.0,79.5
2016-09-25,201639,94,94.0,2,26.3407971428571,25.5714285714286,27.5714285714286,74.4764888571429,66.2857142857143,81.4285714285714,0.7688369,9,2016,38,75.0,96.0,71.0,85.25
2016-10-02,201640,90,90.0,2,25.9302397142857,24.8571428571429,27.5714285714286,76.2964914285714,64.8571428571429,83.7142857142857,0.6422923,10,2016,39,94.0,75.0,76.0,88.75
2016-10-09,201641,80,80.0,2,26.3185877142857,25.4285714285714,27.8571428571429,75.972484,65.1428571428571,84.1428571428571,0.28639102,10,2016,40,90.0,94.0,96.0,84.75
2016-10-16,201642,85,85.0,2,26.2847221428571,25.7142857142857,27.0,76.69246,68.5714285714286,82.0,0.43679497,10,2016,41,80.0,90.0,75.0,87.25
2016-10-23,201643,73,73.0,2,26.4412697142857,25.8571428571429,27.2857142857143,75.19365,67.7142857142857,79.7142857142857,0.19728717,10,2016,42,85.0,80.0,94.0,82.0
2016-10-30,201644,61,61.0,2,26.5153767142857,25.5714285714286,27.7142857142857,76.740574,69.0,83.5714285714286,0.058374017,10,2016,43,73.0,85.0,90.0,74.75
2016-11-06,201645,68,68.0,2,26.7020607142857,25.8571428571429,27.7142857142857,77.3160051428572,68.8571428571429,82.8571428571429,0.3408513,11,2016,44,61.0,73.0,80.0,71.75
2016-11-13,201646,72,72.0,2,26.9334225714286,25.8571428571429,28.5714285714286,79.3375928571429,68.0,88.8571428571429,0.6553259,11,2016,45,68.0,61.0,85.0,68.5
2016-11-20,201647,71,71.0,2,26.8913692857143,26.2857142857143,27.4285714285714,76.2499998571429,69.4285714285714,80.0,0.61817634,11,2016,46,72.0,68.0,73.0,68.0
2016-11-27,201648,57,57.0,2,27.0248015714286,26.4285714285714,27.8571428571429,75.6168508571429,66.5714285714286,81.7142857142857,0.14032766,11,2016,47,71.0,72.0,61.0,67.0
2016-12-04,201649,69,69.0,2,26.9747021428571,26.2857142857143,27.7142857142857,78.1507952857143,69.4285714285714,83.0,0.5609252,12,2016,48,57.0,71.0,68.0,67.25
2016-12-11,201650,67,67.0,2,26.9072421428571,26.2857142857143,27.5714285714286,78.4738514285714,71.1428571428571,84.5714285714286,0.58896935,12,2016,49,69.0,57.0,72.0,66.0
2016-12-18,201651,64,64.0,2,26.6540814285714,25.2857142857143,27.8571428571429,79.6554842857143,68.2857142857143,88.1428571428571,0.45962244,12,2016,50,67.0,69.0,71.0,64.25
2016-12-25,201652,404,404.0,2,27.2061448571429,26.2857142857143,28.0,77.3266808571429,67.8571428571429,86.0,1.0,12,2016,51,64.0,67.0,57.0,151.0
2017-01-01,201701,60,60.0,2,26.9533728571429,26.0,28.1428571428571,76.8670628571429,68.7142857142857,82.4285714285714,4e-10,1,2017,52,404.0,64.0,69.0,148.75
2017-01-08,201702,84,84.0,2,27.0086405714286,26.2857142857143,27.5714285714286,77.4700457142857,69.8571428571429,83.0,0.0,1,2017,1,60.0,404.0,67.0,153.0
2017-01-15,201703,53,53.0,2,27.1529762857143,26.2857142857143,28.2857142857143,74.8456928571429,65.5714285714286,82.1428571428571,0.0,1,2017,2,84.0,60.0,64.0,150.25
2017-01-22,201704,63,63.0,2,27.5586735714286,26.4285714285714,28.7142857142857,77.450397,68.0,85.4285714285714,0.027379842,1,2017,3,53.0,84.0,404.0,65.0
2017-01-29,201705,83,83.0,2,27.2808958571429,26.5714285714286,28.0,77.4866071428571,69.0,83.1428571428571,0.9158682,1,2017,4,63.0,53.0,60.0,70.75
2017-02-05,201706,107,107.0,2,27.2827332857143,26.2857142857143,28.2857142857143,77.7470092857143,70.7142857142857,84.0,0.99819475,2,2017,5,83.0,63.0,84.0,76.5
2017-02-12,201707,109,109.0,3,27.2631095714286,26.2857142857143,28.0,75.817035,68.2857142857143,82.5714285714286,0.9681545,2,2017,6,107.0,83.0,53.0,90.5
2017-02-19,201708,81,81.0,3,27.4523082857143,26.1428571428571,28.4285714285714,77.5147551428571,68.5714285714286,86.0,0.112217635,2,2017,7,109.0,107.0,63.0,95.0
2017-02-26,201709,69,69.0,2,27.3697938571429,26.4285714285714,28.4285714285714,81.3270885714286,72.7142857142857,88.4285714285714,0.013294533,2,2017,8,81.0,109.0,83.0,91.5
2017-03-05,201710,116,116.0,2,27.1645022857143,26.4285714285714,27.8571428571429,79.4028855714286,71.4285714285714,84.5714285714286,0.9762888,3,2017,9,69.0,81.0,107.0,93.75
2017-03-12,201711,95,95.0,2,26.3545454285714,25.1428571428571,27.7142857142857,86.0393948571429,75.8571428571429,94.0,0.73160094,3,2017,10,116.0,69.0,109.0,90.25
2017-03-19,201712,131,131.0,2,27.3589558571429,26.0,28.4285714285714,80.1607958571429,70.8571428571429,88.2857142857143,0.98593116,3,2017,11,95.0,116.0,81.0,102.75
2017-03-26,201713,116,116.0,2,28.0209414285714,27.2857142857143,28.8571428571429,81.0016242857143,74.5714285714286,89.0,0.70320606,3,2017,12,131.0,95.0,69.0,114.5
2017-04-02,201714,97,97.0,2,27.4377928571429,26.5714285714286,28.2857142857143,80.1307872857143,70.5714285714286,87.0,0.10596401,4,2017,13,116.0,131.0,116.0,109.75
2017-04-09,201715,61,61.0,2,26.5154792857143,25.5714285714286,27.7142857142857,88.3979577142857,72.5714285714286,95.8571428571429,6.96798e-05,4,2017,14,97.0,116.0,95.0,101.25
2017-04-16,201716,118,118.0,2,26.0496947142857,25.0,27.4285714285714,88.0447094285714,78.7142857142857,93.7142857142857,0.9395596,4,2017,15,61.0,97.0,131.0,98.0
2017-04-23,201717,74,74.0,2,26.9483317142857,26.0,27.7142857142857,82.2630505714286,75.1428571428571,89.7142857142857,0.14829545,4,2017,16,118.0,61.0,116.0,87.5
2017-04-30,201718,91,91.0,2,26.1570617142857,25.2857142857143,27.5714285714286,84.9972044285714,75.1428571428571,92.2857142857143,0.5171149,4,2017,17,74.0,118.0,97.0,86.0
2017-05-07,201719,106,106.0,2,25.2855792857143,24.4285714285714,26.2857142857143,91.7168115714286,85.7142857142857,99.1428571428571,0.8808284,5,2017,18,91.0,74.0,61.0,97.25
2017-05-14,201720,95,95.0,2,26.484802,25.1428571428571,27.8571428571429,87.1805592857143,77.1428571428571,95.0,0.59729403,5,2017,19,106.0,91.0,118.0,91.5
2017-05-21,201721,73,73.0,2,25.210678,24.4285714285714,25.8571428571429,90.6946605714286,85.1428571428571,96.0,0.039269358,5,2017,20,95.0,106.0,74.0,91.25
2017-05-28,201722,70,70.0,2,24.4051585714286,24.1428571428571,24.8571428571429,96.1880942857143,90.4285714285714,99.5714285714286,0.0541487,5,2017,21,73.0,95.0,91.0,86.0
2017-06-04,201723,114,114.0,2,25.781818,24.8571428571429,26.7142857142857,85.1487742857143,72.7142857142857,92.7142857142857,0.9905476,6,2017,22,70.0,73.0,106.0,88.0
2017-06-11,201724,91,91.0,1,24.5837251428571,23.0,26.0,89.2225244285714,78.1428571428571,97.7142857142857,0.71013886,6,2017,23,114.0,70.0,95.0,87.0
2017-06-18,201725,63,63.0,1,24.8957431428571,23.8571428571429,25.8571428571429,87.1483394285714,77.4285714285714,97.7142857142857,0.009177172,6,2017,24,91.0,114.0,73.0,84.5
2017-06-25,201726,67,67.0,1,24.2429291428571,23.8571428571429,25.0,92.4204895714286,86.4285714285714,96.1428571428571,0.053902116,6,2017,25,63.0,91.0,70.0,83.75
2017-07-02,201727,46,46.0,1,23.1952385714286,22.5714285714286,23.5714285714286,93.6698422857143,89.5714285714286,97.5714285714286,0.007366833,7,2017,26,67.0,63.0,114.0,66.75
2017-07-09,201728,50,50.0,1,24.4214285714286,23.7142857142857,25.2857142857143,82.3019488571429,73.7142857142857,90.2857142857143,0.14234276,7,2017,27,46.0,67.0,91.0,56.5
2017-07-16,201729,57,57.0,1,23.4813857142857,23.1428571428571,24.0,90.2296191428571,84.2857142857143,93.5714285714286,0.6287225,7,2017,28,50.0,46.0,63.0,55.0
2017-07-23,201730,54,54.0,1,23.3760461428571,22.4285714285714,24.0,91.0139972857143,85.1428571428571,98.2857142857143,0.589066,7,2017,29,57.0,50.0,67.0,51.75
2017-07-30,201731,90,90.0,1,23.3503607142857,22.7142857142857,24.1428571428571,89.4053388571429,83.0,96.0,0.9979942,7,2017,30,54.0,57.0,46.0,62.75
2017-08-06,201732,90,90.0,3,23.8383478571429,23.2857142857143,24.7142857142857,87.3250727142857,80.1428571428571,92.0,0.97872347,8,2017,31,90.0,54.0,50.0,72.75
2017-08-13,201733,63,63.0,3,22.5064932857143,22.1428571428571,23.1428571428571,92.4431477142857,78.7142857142857,97.4285714285714,0.11039254,8,2017,32,90.0,90.0,57.0,74.25
2017-08-20,201734,61,61.0,1,23.8832831428571,23.0,24.8571428571429,81.2682998571428,73.0,89.4285714285714,0.05945857,8,2017,33,63.0,90.0,54.0,76.0
2017-08-27,201735,55,55.0,1,24.0011695714286,22.7142857142857,25.1428571428571,76.3968257142857,67.0,84.5714285714286,0.09236778,8,2017,34,61.0,63.0,90.0,67.25
2017-09-03,201736,63,63.0,1,24.2586116,23.2,25.0,77.3356948,69.4,83.8,0.551688,9,2017,35,55.0,61.0,90.0,60.5
2017-09-10,201737,56,56.0,1,24.2586116,23.38,25.0,77.3356948,69.4,83.8,0.397186,9,2017,36,63.0,55.0,63.0,58.75
2017-09-17,201738,41,41.0,2,24.2586116,23.56,25.0,77.3356948,69.4,83.8,0.044503704,9,2017,37,56.0,63.0,61.0,53.75
2017-09-24,201739,111,111.0,2,24.2586116,23.74,25.0,77.3356948,69.4,83.8,0.99998873,9,2017,38,41.0,56.0,55.0,67.75
2017-10-01,201740,43,43.0,2,24.2586116,23.92,25.0,77.3356948,69.4,83.8,0.026611853,10,2017,39,111.0,41.0,63.0,62.75
2017-10-08,201741,53,53.0,2,24.2586116,24.1,25.0,77.3356948,69.4,83.8,0.05410333,10,2017,40,43.0,111.0,56.0,62.0
2017-10-15,201742,50,50.0,2,24.2586116,24.28,25.0,77.3356948,69.4,83.8,0.1271602,10,2017,41,53.0,43.0,41.0,64.25
2017-10-22,201743,50,50.0,2,24.2586116,24.46,25.0,77.3356948,69.4,83.8,0.40098506,10,2017,42,50.0,53.0,111.0,49.0
2017-10-29,201744,56,56.0,2,24.2586116,24.64,25.0,77.3356948,69.4,83.8,0.6963532,10,2017,43,50.0,50.0,43.0,52.25
2017-11-05,201745,46,46.0,2,24.2586116,24.82,25.0,77.3356948,69.4,83.8,0.29995295,11,2017,44,56.0,50.0,53.0,50.5
2017-11-12,201746,26,26.0,2,26.666667,25.0,28.5,71.859265,65.771194,81.046242,0.0026838717,11,2017,45,46.0,56.0,50.0,44.5
2017-11-19,201747,47,47.0,2,27.0476188571429,24.8571428571429,29.2857142857143,72.6840621428571,61.6527985714286,83.56867,0.637794,11,2017,46,26.0,46.0,50.0,43.75
2017-11-26,201748,33,33.0,2,27.190476,25.4285714285714,29.4285714285714,71.3448407142857,62.0924414285714,78.6514751428571,0.27870765,11,2017,47,47.0,26.0,56.0,38.0
2017-12-03,201749,43,43.0,2,26.5760204285714,25.4285714285714,27.7142857142857,76.8184814285714,71.8055714285714,83.6118288571429,0.7083655,12,2017,48,33.0,47.0,46.0,37.25
2017-12-10,201750,39,39.0,2,26.2428571428571,25.2857142857143,27.0,77.6816815714286,74.1792538571429,81.7031408571429,0.5153201,12,2017,49,43.0,33.0,26.0,40.5
2017-12-17,201751,38,38.0,2,26.4785714285714,25.5714285714286,27.4285714285714,78.0358175714286,73.0550177142857,83.7082634285714,0.44148585,12,2017,50,39.0,43.0,47.0,38.25
2017-12-24,201752,39,39.0,2,26.859524,25.7142857142857,28.0,75.6575844285714,70.6502142857143,81.5888757142857,0.48832384,12,2017,51,38.0,39.0,33.0,39.75
2017-12-31,201801,44,44.0,2,26.5428571428571,25.5714285714286,27.0,77.385185,74.13724,82.8852477142857,0.713978,12,2017,52,39.0,38.0,43.0,40.0
