data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1533427200000,201832,70.0,70,70,70,0.03156239,4.233544,0,1,261160620183219589,2023-08-20,Recife,0,0.7472914,1653461,22.4285714285714,90.1370357142857,0,0,1,77.162392,66.8151508571429,25.2916665714286,27.8571428571429,33,,,,,4145
1532822400000,201831,93.0,93,93,93,0.48724926,5.6245656,0,1,261160620183119589,2023-08-20,Recife,0,0.995339,1653461,22.2857142857143,89.497,0,0,1,77.7056291428571,67.3455677142857,24.7380954285714,27.1428571428571,44,,,,,4145
1532217600000,201830,96.0,96,96,96,0.627843,5.806003,0,1,261160620183019589,2023-08-20,Recife,0,1.0486798,1653461,22.4285714285714,87.0395065714286,0,0,1,76.492418,65.6439977142857,24.6309522857143,27.1428571428571,56,,,,,4145
1531612800000,201829,101.0,101,101,101,0.72682434,6.1083994,0,1,261160620182919589,2023-08-20,Recife,0,1.0904139,1653461,21.7142857142857,88.74367,0,0,1,75.8962748571429,63.5860587142857,24.2527057142857,27,58,,,,,4145
1531008000000,201828,77.0,77,77,77,0.14022428,4.6568985,0,1,261160620182819589,2023-08-20,Recife,0,0.84667146,1653461,22.4285714285714,88.5925737142857,0,0,1,81.8760831428571,73.9764164285714,23.6645025714286,25,43,,,,,4145
1530403200000,201827,109.0,109,109,109,0.84148526,6.5922327,0,1,261160620182719589,2023-08-20,Recife,0,1.1503645,1653461,22.2857142857143,92.6197214285714,0,0,1,86.5729108571429,80.6739608571429,23.4285711428571,24.7142857142857,57,,,,,4145
1529798400000,201826,82.0,82,82,82,0.039883956,4.9592943,0,1,261160620182619589,2023-08-20,Recife,0,0.77407944,1653461,21.8571428571429,91.7205128571429,0,0,1,84.2969434285714,73.9050157142857,23.2467531428571,25,34,,,,,4145
1529193600000,201825,87.0,87,87,87,0.036776066,5.2616906,0,1,261160620182519589,2023-08-20,Recife,0,0.7756348,1653461,22.8571428571429,88.1766014285714,0,0,1,81.9817958571429,74.9941451428571,23.7272725714286,24.7142857142857,44,,,,,4145
1528588800000,201824,113.0,113,113,113,0.5793967,6.83415,0,2,261160620182419589,2023-08-20,Recife,0,1.027145,1653461,24.7142857142857,86.7197968571429,1,0,1,75.858248,69.0842854285714,25.3896105714286,26.4285714285714,63,,,,,4145
1527984000000,201823,120.0,120,120,120,0.6745128,7.257504,0,2,261160620182319589,2023-08-20,Recife,0,1.0609558,1653461,23.4285714285714,92.6106457142857,1,0,1,85.9874142857143,78.0326122857143,24.6623374285714,26,81,,,,,4145
1527379200000,201822,109.0,109,109,109,0.065332994,6.5922327,0,2,261160620182219589,2023-08-20,Recife,0,0.8231004,1653461,23.1428571428571,90.3526128571429,1,0,1,82.9116997142857,74.8367637142857,24.4675328571429,26.1428571428571,68,,,,,4145
1526774400000,201821,98.0,98,98,98,0.0003569306,5.926962,0,1,261160620182119589,2023-08-20,Recife,0,0.64849526,1653461,24,89.6106048571429,1,0,1,82.613035,73.7680438571429,25.3939391428571,27.1428571428571,53,,,,,4145
1526169600000,201820,127.0,127,127,127,0.0792392,7.6808586,0,1,261160620182019589,2023-08-20,Recife,0,0.8441914,1653461,24,91.8499737142857,1,0,1,80.1739587142857,69.3292974285714,26.4821431428571,28.5714285714286,71,,,,,4145
1525564800000,201819,181.0,181,181,181,0.9787991,10.946735,0,1,261160620181919589,2023-08-20,Recife,0,1.2528484,1653461,22.8571428571429,95.0154671428571,0,1,1,82.8489987142857,70.0786268571429,25.684524,28.7142857142857,107,,,,,4145
1524960000000,201818,143.0,143,143,143,0.53241116,8.648526,0,2,261160620181819589,2023-08-20,Recife,0,1.0096741,1653461,23.8571428571429,94.1607457142857,1,0,1,82.9163368571429,71.555944,26.0833331428571,28.2857142857143,80,,,,,4145
1524355200000,201817,141.0,141,141,141,0.64871526,8.527567,0,3,261160620181719589,2023-08-20,Recife,0,1.0470052,1653461,23.4285714285714,95.05649,1,0,1,85.2390037142857,72.1022108571429,25.7132502857143,28.2857142857143,84,,,,,4145
1523750400000,201816,148.0,148,148,148,0.9676726,8.950922,0,3,261160620181619589,2023-08-20,Recife,0,1.2547859,1653461,23.1428571428571,98.3342357142857,1,1,1,91.2521665714286,83.862176,24.2121211428571,25.8571428571429,80,,,,,4145
1523145600000,201815,138.0,138,138,138,0.9976007,8.346129,0,3,261160620181519589,2023-08-20,Recife,0,1.450523,1653461,23.2857142857143,95.86361,1,1,1,90.0094961428571,79.5968652857143,24.285714,25.8571428571429,73,,,,,4145
1522540800000,201814,129.0,129,129,129,0.9996841,7.801817,0,2,261160620181419589,2023-08-20,Recife,0,1.6138777,1653461,24.8571428571429,92.0168502857143,1,1,1,86.1224564285714,79.6425782857143,26.0051945714286,27.1428571428571,81,,,,,4145
1521936000000,201813,86.0,86,86,86,0.79286844,5.2012115,0,2,261160620181319589,2023-08-20,Recife,0,1.1368101,1653461,23.5714285714286,94.2084114285714,1,0,1,89.9248305714286,83.60381,24.2337662857143,25.2857142857143,44,,,,,4145
1521331200000,201812,73.0,73,73,73,0.4415088,4.414982,0,2,261160620181219589,2023-08-20,Recife,0,0.9761482,1653461,25.2857142857143,84.5916545714286,1,0,1,76.6150722857143,71.7601024285714,26.7889614285714,27.8571428571429,40,,,,,4145
1520726400000,201811,77.0,77,77,77,0.68816787,4.6568985,0,2,261160620181119589,2023-08-20,Recife,0,1.0837826,1653461,24.7142857142857,88.1564458571429,1,0,1,79.2477614285714,71.831614,26.5108222857143,27.7142857142857,47,,,,,4145
1520121600000,201810,75.0,75,75,75,0.8306752,4.53594,0,2,261160620181019589,2023-08-20,Recife,0,1.1761292,1653461,24.7142857142857,91.9104285714286,1,0,1,83.5782628571429,76.834179,26.2207791428571,27.5714285714286,46,,,,,4145
1519516800000,201809,78.0,78,78,78,0.9691633,4.7173777,0,2,261160620180919589,2023-08-20,Recife,0,1.3818215,1653461,24.2857142857143,89.4900442857143,1,1,1,77.742245,67.2297777142857,26.7667751428571,29,43,,,,,4145
1518912000000,201808,58.0,58,58,58,0.77073,3.5077937,0,2,261160620180819589,2023-08-20,Recife,0,1.1526631,1653461,24.8571428571429,88.9507345714286,1,0,1,81.2729164285714,73.8233802857143,26.4350648571429,27.5714285714286,35,,,,,4145
1518307200000,201807,63.0,63,63,63,0.9390869,3.8101897,0,2,261160620180719589,2023-08-20,Recife,0,1.344036,1653461,24.8571428571429,86.6083482857143,1,0,1,81.7924557142857,76.1656645714286,25.8428571428571,26.8571428571429,35,,,,,4145
1517702400000,201806,41.0,41,41,41,0.46131632,2.4796472,0,2,261160620180619589,2023-08-20,Recife,0,0.9789946,1653461,26.5714285714286,81.6717404285714,1,0,0,77.2419765714286,73.0785235714286,27.2011905714286,28,25,,,,,4145
1517097600000,201805,55.0,55,55,55,0.9750102,3.326356,0,2,261160620180519589,2023-08-20,Recife,0,1.5105327,1653461,26.2857142857143,79.4717625714286,1,1,1,76.4081607142857,72.9470502857143,26.8571428571429,27.2857142857143,26,,,,,4145
1516492800000,201804,39.0,39,39,39,0.69709426,2.3586888,0,2,261160620180419589,2023-08-20,Recife,0,1.1271974,1653461,25.2857142857143,85.932586,1,0,0,79.373995,71.781216,26.2654762857143,27.2857142857143,16,,,,,4145
1515888000000,201803,38.0,38,38,38,0.52013427,2.2982097,0,2,261160620180319589,2023-08-20,Recife,0,1.0116198,1653461,25.5714285714286,83.878478,1,0,0,77.9043258571429,73.02031,26.5187888571429,27.5714285714286,17,,,,,4145
1515283200000,201802,26.0,26,26,26,0.05046604,1.5724592,0,2,261160620180219589,2023-08-20,Recife,0,0.66487974,1653461,25,85.1535165714286,1,0,0,78.4127007142857,74.251504,26.1857142857143,27,15,,,,,4145
1514678400000,201801,44.0,44,44,44,0.713978,2.661085,0,2,261160620180119589,2023-08-20,Recife,0,1.1315907,1653461,25.5714285714286,82.8852477142857,1,0,0,77.385185,74.13724,26.5428571428571,27,19,,,,,4145
1576972800000,201952,41.0,41,41,41,0.001747904,2.4796472,0,2,261160620195219589,2023-08-20,Recife,0,0.57191664,1653461,26.8571428571429,75.4984611428571,1,0,0,72.3954551428571,68.6914547142857,27.196104,27.7142857142857,27,,,,,10335
1576368000000,201951,62.0,62,62,62,0.060506627,3.7497106,0,2,261160620195119589,2023-08-20,Recife,0,0.7709138,1653461,26,82.5283625714286,1,0,1,75.7387478571429,71.1091374285714,26.8974025714286,27.7142857142857,46,,,,,10335
1575763200000,201950,74.0,74,74,74,0.091387175,4.475461,0,2,261160620195019589,2023-08-20,Recife,0,0.81267244,1653461,26.7142857142857,75.4873484285714,1,0,1,72.2499285714286,67.4971334285714,27.2238094285714,27.8571428571429,48,,,,,10335
1575158400000,201949,83.0,83,83,83,0.017873665,5.0197735,0,2,261160620194919589,2023-08-20,Recife,0,0.7396158,1653461,25.4285714285714,82.201148,1,0,1,75.7808114285714,71.1059425714286,26.7532468571429,27.4285714285714,64,,,,,10335
1574553600000,201948,81.0,81,81,81,4.5121e-05,4.898815,0,2,261160620194819589,2023-08-20,Recife,0,0.5845552,1653461,25.5714285714286,81.513448,1,0,1,75.9943901428571,70.4475485714286,26.6636362857143,27.4285714285714,60,,,,,10335
1573948800000,201947,107.0,107,107,107,0.0008143639,6.4712744,0,2,261160620194719589,2023-08-20,Recife,0,0.67698675,1653461,26.1428571428571,76.0559385714286,1,0,1,72.6488387142857,68.6061637142857,26.6064934285714,27.1428571428571,80,,,,,10335
1573344000000,201946,149.0,149,149,149,0.12809591,9.011401,0,2,261160620194619589,2023-08-20,Recife,0,0.88050306,1653461,26,78.0368697142857,1,0,1,74.2252814285714,71.5980785714286,26.7571428571429,27.1428571428571,105,,,,,10335
1572739200000,201945,159.0,159,159,159,0.08910931,9.616193,0,2,261160620194519589,2023-08-20,Recife,0,0.86465806,1653461,26,78.0167465714286,1,0,1,74.3838198571429,70.3733751428571,26.6285714285714,27.1428571428571,100,,,,,10335
1572134400000,201944,179.0,179,179,179,0.04795281,10.825777,0,2,261160620194419589,2023-08-20,Recife,0,0.84488314,1653461,25.2857142857143,75.9272022857143,1,0,1,72.9072421428571,67.3273967142857,25.9361468571429,27.1428571428571,107,,,,,10335
1571529600000,201943,156.0,156,156,156,1.81656e-05,9.434755,0,2,261160620194319589,2023-08-20,Recife,0,0.65673465,1653461,24.2857142857143,85.7515931428571,1,0,1,79.539598,73.4127428571429,25.232684,26.4285714285714,106,,,,,10335
1570924800000,201942,231.0,231,231,231,0.1629014,13.9706955,0,2,261160620194219589,2023-08-20,Recife,0,0.9145407,1653461,23.4285714285714,88.77546,1,0,1,81.7298034285714,74.6878491428571,24.6742425714286,25.8571428571429,152,,,,,10335
1570320000000,201941,234.0,234,234,234,0.1373168,14.152133,0,2,261160620194119589,2023-08-20,Recife,0,0.9062335,1653461,24.1428571428571,85.0562714285714,1,0,1,77.2813305714286,71.4548092857143,25.2932902857143,26,158,,,,,10335
1569715200000,201940,269.0,269,269,269,0.49369347,16.268906,0,2,261160620194019589,2023-08-20,Recife,0,0.9986393,1653461,25,80.65763,1,0,1,74.5606285714286,69.6092351428571,25.7911254285714,26.5714285714286,173,,,,,10335
1569110400000,201939,252.0,252,252,252,0.09382495,15.240759,0,2,261160620193919589,2023-08-20,Recife,0,0.892266,1653461,24.2857142857143,82.1650285714286,1,0,1,77.223625,71.3988927142857,24.9567102857143,26.1428571428571,158,,,,,10335
1568505600000,201938,255.0,255,255,255,0.12513898,15.422196,0,1,261160620193819589,2023-08-20,Recife,0,0.9055212,1653461,23.4285714285714,86.4212814285714,1,0,1,78.9029255714286,72.0618928571429,24.7283548571429,25.8571428571429,171,,,,,10335
1567900800000,201937,315.0,315,315,315,0.8480139,19.05095,0,1,261160620193719589,2023-08-20,Recife,0,1.0871733,1653461,24.5714285714286,80.0227442857143,1,0,2,76.9448825714286,72.0024221428571,25.1093074285714,26,218,,,,,10335
1567296000000,201936,273.0,273,273,273,0.09762672,16.510822,0,1,261160620193619589,2023-08-20,Recife,0,0.89777863,1653461,22.5714285714286,94.2165942857143,0,0,1,87.5052342857143,80.0755378571429,23.4718611428571,24.7142857142857,199,,,,,10335
1566691200000,201935,254.0,254,254,254,0.0678853,15.361717,0,1,261160620193519589,2023-08-20,Recife,0,0.87976635,1653461,22.5714285714286,88.6009294285714,0,0,1,80.0780542857143,73.2098721428571,23.9610388571429,25,202,,,,,10335
1566086400000,201934,371.0,371,371,371,0.9999839,22.437784,0,1,261160620193419589,2023-08-20,Recife,0,1.392947,1653461,22.5714285714286,89.3636551428571,0,1,2,82.8293707142857,75.9318142857143,23.636364,25,277,,,,,10335
1565481600000,201933,266.0,266,266,266,0.6292257,16.087467,0,1,261160620193319589,2023-08-20,Recife,0,1.0291994,1653461,22.4285714285714,91.9993751428571,0,0,1,85.6511237142857,79.4737835714286,23.4025974285714,24.5714285714286,210,,,,,10335
1564876800000,201932,266.0,266,266,266,0.37387055,16.087467,0,1,261160620193219589,2023-08-20,Recife,0,0.9727052,1653461,23.1428571428571,84.1753851428571,1,0,1,75.0460662857143,67.605364,24.7142857142857,25.5714285714286,188,,,,,10335
1564272000000,201931,252.0,252,252,252,0.01297444,15.240759,0,1,261160620193119589,2023-08-20,Recife,0,0.82771033,1653461,21.5714285714286,96.6516371428571,0,0,1,89.5734492857143,82.788426,22.8311688571429,24,192,,,,,10335
1563667200000,201930,247.0,247,247,247,0.0008697872,14.938363,0,4,261160620193019589,2023-08-20,Recife,0,0.76827097,1653461,21.7142857142857,95.7836857142857,0,0,1,91.1351165714286,83.6404564285714,22.6493508571429,24.1428571428571,185,,,,,10335
1563062400000,201929,332.0,332,332,332,0.7314041,20.079094,0,4,261160620192919589,2023-08-20,Recife,0,1.0496386,1653461,22.1428571428571,90.2212785714286,0,0,2,85.2407542857143,76.1799841428572,23.3766237142857,25.1428571428571,229,,,,,10335
1562457600000,201928,329.0,329,329,329,0.8989613,19.897657,0,4,261160620192819589,2023-08-20,Recife,0,1.1073395,1653461,23,91.08853,0,0,2,84.5604664285714,74.7388798571429,24.2857145714286,26,228,,,,,10335
1561852800000,201927,327.0,327,327,327,0.9678167,19.7767,0,1,261160620192719589,2023-08-20,Recife,0,1.1619272,1653461,23,94.1787142857143,0,1,2,86.7509865714286,76.1493298571429,24.2857142857143,25.8571428571429,232,,,,,10335
1561248000000,201926,301.0,301,301,301,0.7156757,18.204239,0,1,261160620192619589,2023-08-20,Recife,0,1.0481032,1653461,22.8571428571429,91.9575157142857,0,0,1,83.7098192857143,74.1642907142857,24.2337662857143,25.8571428571429,206,,,,,10335
1560643200000,201925,263.0,263,263,263,0.023715016,15.90603,0,1,261160620192519589,2023-08-20,Recife,0,0.84726703,1653461,23,91.40738,0,0,1,85.0640992857143,78.1384844285714,24.1168834285714,25.1428571428571,190,,,,,10335
1560038400000,201924,279.0,279,279,279,0.01252999,16.873697,0,4,261160620192419589,2023-08-20,Recife,0,0.8342933,1653461,23.8571428571429,93.4104957142857,1,0,1,79.4873425714286,69.9664578571429,25.8912337142857,27.4285714285714,218,,,,,10335
1559433600000,201923,314.0,314,314,314,0.11842937,18.990469,0,4,261160620192319589,2023-08-20,Recife,0,0.91192794,1653461,22.8571428571429,90.9483457142857,0,0,2,83.6673285714286,71.7279465714286,24.4935065714286,26.8571428571429,221,,,,,10335
1558828800000,201922,340.0,340,340,340,0.6267191,20.56293,0,4,261160620192219589,2023-08-20,Recife,0,1.0252392,1653461,23.8571428571429,93.3672785714286,1,0,2,85.0783658571429,75.4611968571429,25.2597402857143,27,259,,,,,10335
1558224000000,201921,363.0,363,363,363,0.9819705,21.953949,0,3,261160620192119589,2023-08-20,Recife,0,1.1757739,1653461,24.7142857142857,91.309273,1,1,2,84.0508798571429,77.1154108571429,26.0779217142857,27.4285714285714,272,,,,,10335
1557619200000,201920,344.0,344,344,344,0.99159044,20.804846,0,3,261160620192019589,2023-08-20,Recife,0,1.2105513,1653461,24.1428571428571,91.0762028571429,1,1,2,82.8237348571429,73.0038925714286,26.0259742857143,28,288,,,,,10335
1557014400000,201919,289.0,289,289,289,0.95491743,17.478489,0,3,261160620191919589,2023-08-20,Recife,0,1.157308,1653461,24.1428571428571,92.7179858571429,1,1,1,84.3118454285714,77.4797208571429,25.852814,27.4285714285714,221,,,,,10335
1556409600000,201918,319.0,319,319,319,0.99998635,19.292866,0,2,261160620191819589,2023-08-20,Recife,0,1.4382988,1653461,24.8571428571429,91.1814444285714,1,1,2,80.3639785714286,71.5842187142857,26.904762,28.5714285714286,228,,,,,10335
1555804800000,201917,230.0,230,230,230,0.9222694,13.910216,0,3,261160620191719589,2023-08-20,Recife,0,1.1467631,1653461,24.4285714285714,93.5225408571429,1,0,1,84.4908494285714,73.2363978571428,26.1710575714286,28.4285714285714,150,,,,,10335
1555200000000,201916,218.0,218,218,218,0.9845008,13.184465,0,3,261160620191619589,2023-08-20,Recife,0,1.2435248,1653461,24.1428571428571,93.4863605714286,1,1,1,82.8070265714286,72.5556861428571,26.4155842857143,28.4285714285714,151,,,,,10335
1554595200000,201915,216.0,216,216,216,0.9997102,13.063507,0,3,261160620191519589,2023-08-20,Recife,0,1.4362799,1653461,24.8571428571429,93.6691214285714,1,1,1,87.0174862857143,78.6907864285714,26.2770562857143,27.7142857142857,128,,,,,10335
1553990400000,201914,166.0,166,166,166,0.97772926,10.039547,0,3,261160620191419589,2023-08-20,Recife,0,1.2629298,1653461,24.5714285714286,95.9105564285714,1,1,1,89.2948135714286,82.403386,25.7142857142857,26.8571428571429,108,,,,,10335
1553385600000,201913,158.0,158,158,158,0.9887381,9.555714,0,2,261160620191319589,2023-08-20,Recife,0,1.3158687,1653461,24.5714285714286,96.6805771428571,1,1,1,87.593888,79.095958,25.9610385714286,27.5714285714286,88,,,,,10335
1552780800000,201912,115.0,115,115,115,0.6881166,6.955108,0,2,261160620191219589,2023-08-20,Recife,0,1.0678368,1653461,24.8571428571429,92.6568392857143,1,0,1,87.6587541428571,80.3540258571429,26.2077925714286,28,67,,,,,10335
1552176000000,201911,134.0,134,134,134,0.99165595,8.104213,0,2,261160620191119589,2023-08-20,Recife,0,1.3714451,1653461,25.8571428571429,86.5687902857143,1,1,1,80.1828117142857,74.424276,27.2207791428571,28.1428571428571,79,,,,,10335
1551571200000,201910,102.0,102,102,102,0.6542598,6.1688786,0,2,261160620191019589,2023-08-20,Recife,0,1.0578496,1653461,25.4285714285714,89.025943,1,0,1,82.3299657142857,74.9525921428571,26.74026,27.8571428571429,58,,,,,10335
1550966400000,201909,96.0,96,96,96,0.5226341,5.806003,0,2,261160620190919589,2023-08-20,Recife,0,1.008226,1653461,25.7142857142857,88.940686,1,0,1,82.478117,76.9175742857143,26.8831168571429,28,63,,,,,10335
1550361600000,201908,85.0,85,85,85,0.71749854,5.1407323,0,3,261160620190819589,2023-08-20,Recife,0,1.0942231,1653461,25.8571428571429,89.7863302857143,1,0,1,83.1495,76.993866,26.9610388571429,28.1428571428571,52,,,,,10335
1549756800000,201907,122.0,122,122,122,0.99999964,7.3784623,0,3,261160620190719589,2023-08-20,Recife,0,2.1589932,1653461,26.1428571428571,86.689206,1,1,1,82.6125634285714,79.1074057142857,26.6857142857143,27.2857142857143,50,,,,,10335
1549152000000,201906,75.0,75,75,75,0.9963446,4.53594,0,2,261160620190619589,2023-08-20,Recife,0,1.6385676,1653461,24.8571428571429,92.862418,1,1,1,83.8910014285714,73.8868781428571,26.5027774285714,28.2857142857143,41,,,,,10335
1548547200000,201905,45.0,45,45,45,0.56448805,2.721564,0,2,261160620190519589,2023-08-20,Recife,0,1.0349581,1653461,25,88.9900882857143,1,0,0,77.1995358571429,66.0608997142857,27.065476,29.2857142857143,28,,,,,10335
1547942400000,201904,48.0,48,48,48,0.5051338,2.9030015,0,2,261160620190419589,2023-08-20,Recife,0,1.0026206,1653461,25.4285714285714,86.7053082857143,1,0,0,74.8740151428571,64.4880311428571,27.5059522857143,29.7142857142857,29,,,,,10335
1547337600000,201903,37.0,37,37,37,0.06909576,2.2377305,0,2,261160620190319589,2023-08-20,Recife,0,0.7283975,1653461,24.7142857142857,91.139918,1,0,0,79.947725,72.8375208571428,26.7023805714286,28.7142857142857,16,,,,,10335
1546732800000,201902,45.0,45,45,45,0.46707392,2.721564,0,2,261160620190219589,2023-08-20,Recife,0,0.98288333,1653461,24.5714285714286,88.1157694285714,1,0,0,83.0786921428571,77.5608402857143,25.5428571428571,26.4285714285714,24,,,,,10335
1546128000000,201901,67.0,67,67,67,0.9763909,4.0521064,0,2,261160620190119589,2023-08-20,Recife,0,1.4551996,1653461,25.8571428571429,82.8451254285714,1,1,1,77.6700257142857,72.9170557142857,26.5857142857143,27.1428571428571,23,,,,,10335
1608422400000,202052,32.0,32,32,32,0.2237825,1.9353344,0,2,261160620205219589,2023-08-20,Recife,0,0.83492,1653461,23.7428571428571,,1,0,0,,,,,17,,,,,4510
1607817600000,202051,47.0,47,47,47,0.89471436,2.8425224,0,2,261160620205119589,2023-08-20,Recife,0,1.3168769,1653461,23.9857142857143,,1,0,0,,,,,24,,,,,4510
1607212800000,202050,41.0,41,41,41,0.51940054,2.4796472,0,2,261160620205019589,2023-08-20,Recife,0,1.0107763,1653461,24.2285714285714,,1,0,0,,,,,32,,,,,4510
1606608000000,202049,27.0,27,27,27,0.002025958,1.6329384,0,2,261160620204919589,2023-08-20,Recife,0,0.5170424,1653461,24.4714285714286,,1,0,0,,,,,15,,,,,4510
1606003200000,202048,39.0,39,39,39,0.0057388647,2.3586888,0,2,261160620204819589,2023-08-20,Recife,0,0.6048739,1653461,24.7142857142857,73.5025914285714,1,0,0,65.5422747142857,56.3616951428571,26.3847637142857,28.5714285714286,32,,,,,4510
1605398400000,202047,50.0,50,50,50,0.016142324,3.02396,0,2,261160620204719589,2023-08-20,Recife,0,0.67886937,1653461,26.2857142857143,80.2739434285714,1,0,0,73.3725342857143,65.4871388571429,27.6217468571429,29.5714285714286,32,,,,,4510
1604793600000,202046,71.0,71,71,71,0.15186751,4.294023,0,2,261160620204619589,2023-08-20,Recife,0,0.8477389,1653461,25.7142857142857,85.3503124285714,1,0,1,75.3266445714286,66.7759577142857,27.4019151428571,29.2857142857143,42,,,,,4510
1604188800000,202045,71.0,71,71,71,0.067118384,4.294023,0,2,261160620204519589,2023-08-20,Recife,0,0.78953123,1653461,26.2857142857143,81.6657051428571,1,0,1,73.1673628571429,64.1705114285714,27.9715794285714,30,50,,,,,4510
1603584000000,202044,79.0,79,79,79,0.28935248,4.777857,0,2,261160620204419589,2023-08-20,Recife,0,0.91736656,1653461,26.1428571428571,78.900424,1,0,1,72.146735,64.573577,27.7259317142857,29.5714285714286,48,,,,,4510
1602979200000,202043,111.0,111,111,111,0.94727325,6.7131915,0,2,261160620204319589,2023-08-20,Recife,0,1.2581923,1653461,25.2857142857143,83.0617388571429,1,0,1,73.8503165714286,64.8710518571429,27.059524,29.2857142857143,58,,,,,4510
1602374400000,202042,74.0,74,74,74,0.013592293,4.475461,0,2,261160620204219589,2023-08-20,Recife,0,0.7165503,1653461,24.7142857142857,83.7595151428571,1,0,1,73.3895228571429,62.4663505714286,26.8259318571429,29,38,,,,,4510
1601769600000,202041,80.0,80,80,80,0.002835615,4.838336,0,2,261160620204119589,2023-08-20,Recife,0,0.6734331,1653461,25.4285714285714,81.5449125714286,1,0,1,73.3656301428571,65.0703888571429,27.2000514285714,29.2857142857143,49,,,,,4510
1601164800000,202040,102.0,102,102,102,0.057545345,6.1688786,0,2,261160620204019589,2023-08-20,Recife,0,0.8113742,1653461,24.7142857142857,83.2669605714286,1,0,1,72.866539,61.2336581428571,26.6221534285714,29,49,,,,,4510
1600560000000,202039,133.0,133,133,133,0.59135336,8.043734,0,2,261160620203919589,2023-08-20,Recife,0,1.0288973,1653461,25.2857142857143,77.4214004285714,1,0,1,70.6728585714286,62.1569482857143,26.738354,28.7142857142857,95,,,,,4510
1599955200000,202038,119.0,119,119,119,0.24595498,7.197025,0,2,261160620203819589,2023-08-20,Recife,0,0.91664505,1653461,24,81.5019458571429,1,0,1,71.869538,63.6294821428571,26.1112837142857,28.4285714285714,68,,,,,4510
1599350400000,202037,136.0,136,136,136,0.6220406,8.225171,0,1,261160620203719589,2023-08-20,Recife,0,1.0387269,1653461,24.1428571428571,79.6083034285714,1,0,1,70.3100585714286,60.9203844285714,26.04089,28.1428571428571,85,,,,,4510
1598745600000,202036,131.0,131,131,131,0.35127842,7.9227753,0,1,261160620203619589,2023-08-20,Recife,0,0.9545019,1653461,23.2857142857143,87.4296292857143,1,0,1,74.5300695714286,62.0057171428571,25.591168,27.8571428571429,77,,,,,4510
1598140800000,202035,124.0,124,124,124,0.08368411,7.499421,0,1,261160620203519589,2023-08-20,Recife,0,0.8454523,1653461,22.2857142857143,86.317652,0,0,1,74.0739828571429,63.6828837142857,25.2458591428571,27.8571428571429,65,,,,,4510
1597536000000,202034,140.0,140,140,140,0.11679401,8.467088,0,1,261160620203419589,2023-08-20,Recife,0,0.871644,1653461,24.2857142857143,85.3213742857143,1,0,1,74.541355,64.2573554285714,25.9961177142857,28.4285714285714,69,,,,,4510
1596931200000,202033,145.0,145,145,145,0.018460874,8.7694845,0,1,261160620203319589,2023-08-20,Recife,0,0.7937283,1653461,22.7142857142857,87.07309,0,0,1,76.6161714285714,66.0261138571429,25.0502068571429,27.5714285714286,83,,,,,4510
1596326400000,202032,156.0,156,156,156,0.008230106,9.434755,0,1,261160620203219589,2023-08-20,Recife,0,0.7752738,1653461,22.7142857142857,85.6327108571429,0,0,1,72.9200872857143,62.9986384285714,25.1680077142857,27.2857142857143,89,,,,,4510
1595721600000,202031,175.0,175,175,175,0.07344774,10.58386,0,1,261160620203119589,2023-08-20,Recife,0,0.86137074,1653461,23.1428571428571,88.1300642857143,1,0,1,74.525965,61.9251805714286,25.6689657142857,28.2857142857143,97,,,,,4510
1595116800000,202030,232.0,232,232,232,0.9364853,14.031175,0,1,261160620203019589,2023-08-20,Recife,0,1.1581614,1653461,23,85.9046457142857,0,0,1,73.4994815714286,60.684225,25.4981414285714,28.2857142857143,121,,,,,4510
1594512000000,202029,189.0,189,189,189,0.5004821,11.430569,0,3,261160620202919589,2023-08-20,Recife,0,1.0001242,1653461,22.1428571428571,94.97915,0,0,1,77.9274794285714,62.7149675714286,25.3578014285714,28.4285714285714,105,,,,,4510
1593907200000,202028,208.0,208,208,208,0.99096775,12.579674,0,3,261160620202819589,2023-08-20,Recife,0,1.27926,1653461,23.2857142857143,91.8368908571429,1,1,1,82.2547678571429,67.7106788571429,25.2890424285714,28.4285714285714,119,,,,,4510
1593302400000,202027,206.0,206,206,206,0.99997437,12.458715,0,3,261160620202719589,2023-08-20,Recife,0,1.561214,1653461,22.8571428571429,90.9543985714286,0,1,1,80.5573864285714,66.4369338571429,25.311943,28.7142857142857,118,,,,,4510
1592697600000,202026,160.0,160,160,160,0.9997007,9.676672,0,3,261160620202619589,2023-08-20,Recife,0,1.5314234,1653461,24.1428571428571,85.1994122857143,1,1,1,71.121387,59.4636724285714,26.6040371428571,29,91,,,,,4510
1592092800000,202025,131.0,131,131,131,0.9998885,7.9227753,0,3,261160620202519589,2023-08-20,Recife,0,1.6788344,1653461,24,93.6109691428571,1,1,1,82.9012465714286,71.3293764285714,25.89184,28.5714285714286,79,,,,,4510
1591488000000,202024,104.0,104,104,104,0.99998033,6.289837,0,3,261160620202419589,2023-08-20,Recife,0,1.9592766,1653461,24.1428571428571,92.7086822857143,1,1,1,80.9049605714286,68.9619604285714,26.4793417142857,29.2857142857143,59,,,,,4510
